customer_id,loyalty_tier,region,recency_days,frequency,monetary,segment
CUS0038074,Bronze,West,9999,0,0.0,Champions
CUS0038075,Silver,West,9999,0,0.0,Champions
CUS0038076,Bronze,Midwest,9999,0,0.0,Champions
CUS0038077,Silver,Midwest,9999,0,0.0,Champions
CUS0038078,Bronze,West,9999,0,0.0,Champions
CUS0038079,Bronze,Midwest,9999,0,0.0,Champions
CUS0038080,Silver,West,9999,0,0.0,Champions
CUS0038081,Silver,West,9999,0,0.0,Champions
CUS0038082,Gold,South,9999,0,0.0,Champions
CUS0038083,Bronze,West,9999,0,0.0,Champions
CUS0038084,Silver,South,9999,0,0.0,Champions
CUS0038085,Gold,South,9999,0,0.0,Champions
CUS0038086,Silver,West,9999,0,0.0,Champions
CUS0038087,Gold,West,9999,0,0.0,Champions
CUS0038088,Bronze,Northeast,9999,0,0.0,Champions
CUS0038089,Bronze,Northeast,9999,0,0.0,Champions
CUS0038090,Bronze,South,9999,0,0.0,Champions
CUS0038091,Gold,South,45,1,20.76,Champions
CUS0038092,Bronze,South,9999,0,0.0,Champions
CUS0038093,Silver,Midwest,9999,0,0.0,Champions
CUS0038094,Gold,West,9999,0,0.0,Champions
CUS0038095,Silver,South,9999,0,0.0,Champions
CUS0038096,Silver,South,9999,0,0.0,Champions
CUS0038097,Bronze,West,9999,0,0.0,Champions
CUS0038098,Silver,Northeast,9999,0,0.0,Champions
CUS0038099,Platinum,South,9999,0,0.0,Champions
CUS0038100,Silver,Midwest,9999,0,0.0,Champions
CUS0038101,Platinum,Midwest,9999,0,0.0,Champions
CUS0038102,Bronze,South,9999,0,0.0,Champions
CUS0038103,Silver,West,9999,0,0.0,Champions
CUS0038104,Silver,South,9999,0,0.0,Champions
CUS0038105,Silver,Northeast,9999,0,0.0,Champions
CUS0038106,Bronze,South,9999,0,0.0,Champions
CUS0038107,Bronze,Midwest,114,1,66.26,Champions
CUS0038108,Gold,South,224,1,24.56,Champions
CUS0038109,Gold,South,9999,0,0.0,Champions
CUS0038110,Silver,Midwest,9999,0,0.0,Champions
CUS0038111,Bronze,West,9999,0,0.0,Champions
CUS0038112,Bronze,South,9999,0,0.0,Champions
CUS0038113,Platinum,South,9999,0,0.0,Champions
CUS0038114,Gold,Midwest,9999,0,0.0,Champions
CUS0038115,Gold,South,9999,0,0.0,Champions
CUS0038116,Bronze,Midwest,9999,0,0.0,Champions
CUS0038117,Bronze,South,9999,0,0.0,Champions
CUS0038118,Bronze,Northeast,9999,0,0.0,Champions
CUS0038119,Bronze,West,9999,0,0.0,Champions
CUS0038120,Bronze,Northeast,9999,0,0.0,Champions
CUS0038121,Silver,Midwest,9999,0,0.0,Champions
CUS0038122,Bronze,Northeast,9999,0,0.0,Champions
CUS0038123,Silver,Midwest,9999,0,0.0,Champions
CUS0038124,Gold,Northeast,9999,0,0.0,Champions
CUS0038125,Bronze,West,9999,0,0.0,Champions
CUS0038126,Silver,Midwest,9999,0,0.0,Champions
CUS0038127,Platinum,South,9999,0,0.0,Champions
CUS0038128,Bronze,South,9999,0,0.0,Champions
CUS0038129,Silver,Midwest,9999,0,0.0,Champions
CUS0038130,Silver,West,9999,0,0.0,Champions
CUS0038131,Bronze,West,9999,0,0.0,Champions
CUS0038132,Bronze,Midwest,9999,0,0.0,Champions
CUS0038133,Bronze,West,9999,0,0.0,Champions
CUS0038134,Bronze,West,9999,0,0.0,Champions
CUS0038135,Bronze,South,9999,0,0.0,Champions
CUS0038136,Gold,Northeast,9999,0,0.0,Champions
CUS0038137,Bronze,Northeast,9999,0,0.0,Champions
CUS0038138,Silver,South,95,1,14.91,Champions
CUS0038139,Bronze,South,9999,0,0.0,Champions
CUS0038140,Bronze,West,9999,0,0.0,Champions
CUS0038141,Gold,South,9999,0,0.0,Champions
CUS0038142,Bronze,South,9999,0,0.0,Champions
CUS0038143,Bronze,South,9999,0,0.0,Champions
CUS0038144,Bronze,South,9999,0,0.0,Champions
CUS0038145,Gold,Midwest,9999,0,0.0,Champions
CUS0038146,Gold,South,9999,0,0.0,Champions
CUS0038147,Bronze,South,9999,0,0.0,Champions
CUS0038148,Silver,Midwest,9999,0,0.0,Champions
CUS0038149,Bronze,Midwest,329,1,50.97,Champions
CUS0038150,Gold,South,9999,0,0.0,Champions
CUS0038151,Bronze,West,9999,0,0.0,Champions
CUS0038152,Gold,South,9999,0,0.0,Champions
CUS0038153,Silver,Midwest,9999,0,0.0,Champions
CUS0038154,Gold,Northeast,9999,0,0.0,Champions
CUS0038155,Bronze,West,9999,0,0.0,Champions
CUS0038156,Silver,Midwest,9999,0,0.0,Champions
CUS0038157,Silver,South,9999,0,0.0,Champions
CUS0038158,Gold,Northeast,9999,0,0.0,Champions
CUS0038159,Platinum,South,9999,0,0.0,Champions
CUS0038160,Silver,Midwest,9999,0,0.0,Champions
CUS0038161,Gold,West,9999,0,0.0,Champions
CUS0038162,Silver,Midwest,9999,0,0.0,Champions
CUS0038163,Silver,Northeast,9999,0,0.0,Champions
CUS0038164,Silver,South,9999,0,0.0,Champions
CUS0038165,Silver,Midwest,9999,0,0.0,Champions
CUS0038166,Silver,West,9999,0,0.0,Champions
CUS0038167,Bronze,Northeast,9999,0,0.0,Champions
CUS0038168,Bronze,Midwest,9999,0,0.0,Champions
CUS0038169,Gold,Northeast,9999,0,0.0,Champions
CUS0038170,Silver,Northeast,9999,0,0.0,Champions
CUS0038171,Bronze,Midwest,9999,0,0.0,Champions
CUS0038172,Gold,Northeast,9999,0,0.0,Champions
CUS0038173,Silver,South,9999,0,0.0,Champions
CUS0038174,Silver,West,9999,0,0.0,Champions
CUS0038175,Gold,West,9999,0,0.0,Champions
CUS0038176,Silver,South,9999,0,0.0,Champions
CUS0038177,Bronze,South,9999,0,0.0,Champions
CUS0038178,Gold,West,9999,0,0.0,Champions
CUS0038179,Gold,South,9999,0,0.0,Champions
CUS0038180,Bronze,South,9999,0,0.0,Champions
CUS0038181,Bronze,South,9999,0,0.0,Champions
CUS0038182,Gold,Midwest,9999,0,0.0,Champions
CUS0038183,Bronze,Midwest,9999,0,0.0,Champions
CUS0038184,Bronze,West,270,1,8.31,Champions
CUS0038185,Gold,South,9999,0,0.0,Champions
CUS0038186,Silver,Midwest,9999,0,0.0,Champions
CUS0038187,Bronze,Northeast,9999,0,0.0,Champions
CUS0038188,Silver,South,9999,0,0.0,Champions
CUS0038189,Bronze,Midwest,9999,0,0.0,Champions
CUS0038190,Silver,South,9999,0,0.0,Champions
CUS0038191,Bronze,South,9999,0,0.0,Champions
CUS0038192,Silver,South,9999,0,0.0,Champions
CUS0038193,Gold,West,9999,0,0.0,Champions
CUS0038194,Bronze,South,9999,0,0.0,Champions
CUS0038195,Bronze,West,229,1,13.08,Champions
CUS0038196,Gold,West,9999,0,0.0,Champions
CUS0038197,Bronze,Northeast,9999,0,0.0,Champions
CUS0038198,Bronze,Northeast,9999,0,0.0,Champions
CUS0038199,Bronze,West,9999,0,0.0,Champions
CUS0038200,Gold,Northeast,9999,0,0.0,Champions
CUS0038201,Silver,Midwest,9999,0,0.0,Champions
CUS0038202,Bronze,Northeast,9999,0,0.0,Champions
CUS0038203,Gold,South,9999,0,0.0,Champions
CUS0038204,Silver,South,9999,0,0.0,Champions
CUS0038205,Bronze,Northeast,9999,0,0.0,Champions
CUS0038206,Gold,South,9999,0,0.0,Champions
CUS0038207,Gold,Northeast,9999,0,0.0,Champions
CUS0038208,Bronze,West,9999,0,0.0,Champions
CUS0038209,Silver,Midwest,9999,0,0.0,Champions
CUS0038210,Bronze,Midwest,9999,0,0.0,Champions
CUS0038211,Silver,South,9999,0,0.0,Champions
CUS0038212,Silver,South,9999,0,0.0,Champions
CUS0038213,Bronze,South,9999,0,0.0,Champions
CUS0038214,Bronze,Northeast,9999,0,0.0,Champions
CUS0038215,Bronze,Midwest,9999,0,0.0,Champions
CUS0038216,Gold,Midwest,9999,0,0.0,Champions
CUS0038217,Bronze,West,9999,0,0.0,Champions
CUS0038218,Silver,South,9999,0,0.0,Champions
CUS0038219,Silver,West,9999,0,0.0,Champions
CUS0038220,Silver,South,9999,0,0.0,Champions
CUS0038221,Silver,South,225,1,9.5,Champions
CUS0038222,Platinum,Midwest,9999,0,0.0,Champions
CUS0038223,Gold,Northeast,9999,0,0.0,Champions
CUS0038224,Bronze,South,9999,0,0.0,Champions
CUS0038225,Silver,South,432,2,48.4,Champions
CUS0038226,Bronze,South,9999,0,0.0,Champions
CUS0038227,Bronze,West,9999,0,0.0,Champions
CUS0038228,Bronze,Midwest,9999,0,0.0,Champions
CUS0038229,Bronze,Northeast,9999,0,0.0,Champions
CUS0038230,Bronze,Northeast,9999,0,0.0,Champions
CUS0038231,Silver,Northeast,9999,0,0.0,Champions
CUS0038232,Platinum,South,9999,0,0.0,Champions
CUS0038233,Bronze,Midwest,9999,0,0.0,Champions
CUS0038234,Bronze,South,9999,0,0.0,Champions
CUS0038235,Bronze,South,9999,0,0.0,Champions
CUS0038236,Gold,South,9999,0,0.0,Champions
CUS0038237,Platinum,South,9999,0,0.0,Champions
CUS0038238,Silver,West,9999,0,0.0,Champions
CUS0038239,Bronze,South,9999,0,0.0,Champions
CUS0038240,Bronze,West,9999,0,0.0,Champions
CUS0038241,Bronze,South,9999,0,0.0,Champions
CUS0038242,Gold,Midwest,9999,0,0.0,Champions
CUS0038243,Bronze,West,9999,0,0.0,Champions
CUS0038244,Gold,Midwest,9999,0,0.0,Champions
CUS0038245,Bronze,South,9999,0,0.0,Champions
CUS0038246,Bronze,Midwest,9999,0,0.0,Champions
CUS0038247,Bronze,West,9999,0,0.0,Champions
CUS0038248,Silver,South,9999,0,0.0,Champions
CUS0038249,Silver,Midwest,9999,0,0.0,Champions
CUS0038250,Silver,South,9999,0,0.0,Champions
CUS0038251,Bronze,Midwest,9999,0,0.0,Champions
CUS0038252,Gold,Midwest,9999,0,0.0,Champions
CUS0038253,Silver,Midwest,9999,0,0.0,Champions
CUS0038254,Bronze,West,328,2,25.7,Champions
CUS0038255,Bronze,South,9999,0,0.0,Champions
CUS0038256,Bronze,South,9999,0,0.0,Champions
CUS0038257,Gold,Northeast,9999,0,0.0,Champions
CUS0038258,Bronze,South,9999,0,0.0,Champions
CUS0038259,Bronze,Midwest,9999,0,0.0,Champions
CUS0038260,Silver,West,9999,0,0.0,Champions
CUS0038261,Bronze,South,9999,0,0.0,Champions
CUS0038262,Silver,West,9999,0,0.0,Champions
CUS0038263,Bronze,South,9999,0,0.0,Champions
CUS0038264,Silver,Midwest,9999,0,0.0,Champions
CUS0038265,Gold,West,9999,0,0.0,Champions
CUS0038266,Bronze,South,9999,0,0.0,Champions
CUS0038267,Silver,Northeast,9999,0,0.0,Champions
CUS0038268,Silver,Midwest,9999,0,0.0,Champions
CUS0038269,Bronze,West,432,1,28.44,Champions
CUS0038270,Silver,Northeast,9999,0,0.0,Champions
CUS0038271,Silver,Northeast,9999,0,0.0,Champions
CUS0038272,Silver,Northeast,9999,0,0.0,Champions
CUS0038273,Gold,South,9999,0,0.0,Champions
CUS0038274,Silver,West,9999,0,0.0,Champions
CUS0038275,Silver,Northeast,9999,0,0.0,Champions
CUS0038276,Bronze,West,9999,0,0.0,Champions
CUS0038277,Gold,Northeast,9999,0,0.0,Champions
CUS0038278,Bronze,Midwest,9999,0,0.0,Champions
CUS0038279,Bronze,South,9999,0,0.0,Champions
CUS0038280,Silver,West,9999,0,0.0,Champions
CUS0038281,Bronze,West,9999,0,0.0,Champions
CUS0038282,Silver,Midwest,9999,0,0.0,Champions
CUS0038283,Gold,West,9999,0,0.0,Champions
CUS0038284,Bronze,West,9999,0,0.0,Champions
CUS0038285,Gold,South,9999,0,0.0,Champions
CUS0038286,Gold,South,9999,0,0.0,Champions
CUS0038287,Bronze,South,9999,0,0.0,Champions
CUS0038288,Gold,West,9999,0,0.0,Champions
CUS0038289,Gold,South,9999,0,0.0,Champions
CUS0038290,Bronze,West,9999,0,0.0,Champions
CUS0038291,Bronze,West,9999,0,0.0,Champions
CUS0038292,Gold,Northeast,9999,0,0.0,Champions
CUS0038293,Platinum,South,9999,0,0.0,Champions
CUS0038294,Gold,West,9999,0,0.0,Champions
CUS0038295,Bronze,West,9999,0,0.0,Champions
CUS0038296,Bronze,Northeast,9999,0,0.0,Champions
CUS0038297,Bronze,West,222,2,31.74,Champions
CUS0038298,Silver,West,9999,0,0.0,Champions
CUS0038299,Bronze,South,9999,0,0.0,Champions
CUS0038300,Gold,Midwest,9999,0,0.0,Champions
CUS0038301,Bronze,West,9999,0,0.0,Champions
CUS0038302,Gold,Midwest,9999,0,0.0,Champions
CUS0038303,Bronze,Northeast,9999,0,0.0,Champions
CUS0038304,Silver,Northeast,9999,0,0.0,Champions
CUS0038305,Silver,South,9999,0,0.0,Champions
CUS0038306,Bronze,South,9999,0,0.0,Champions
CUS0038307,Silver,Midwest,9999,0,0.0,Champions
CUS0038308,Gold,Northeast,9999,0,0.0,Champions
CUS0038309,Bronze,Northeast,9999,0,0.0,Champions
CUS0038310,Bronze,South,9999,0,0.0,Champions
CUS0038311,Silver,Midwest,9999,0,0.0,Champions
CUS0038312,Bronze,South,9999,0,0.0,Champions
CUS0038313,Bronze,Midwest,9999,0,0.0,Champions
CUS0038314,Silver,Northeast,9999,0,0.0,Champions
CUS0038315,Silver,Northeast,9999,0,0.0,Champions
CUS0038316,Platinum,Northeast,9999,0,0.0,Champions
CUS0038317,Silver,South,9999,0,0.0,Champions
CUS0038318,Bronze,Northeast,9999,0,0.0,Champions
CUS0038319,Bronze,West,9999,0,0.0,Champions
CUS0038320,Bronze,Midwest,9999,0,0.0,Champions
CUS0038321,Gold,West,9999,0,0.0,Champions
CUS0038322,Silver,Northeast,9999,0,0.0,Champions
CUS0038323,Gold,Northeast,9999,0,0.0,Champions
CUS0038324,Silver,South,9999,0,0.0,Champions
CUS0038325,Silver,West,9999,0,0.0,Champions
CUS0038326,Silver,South,9999,0,0.0,Champions
CUS0038327,Bronze,Midwest,9999,0,0.0,Champions
CUS0038328,Gold,South,9999,0,0.0,Champions
CUS0038329,Gold,South,9999,0,0.0,Champions
CUS0038330,Bronze,Midwest,9999,0,0.0,Champions
CUS0038331,Silver,Northeast,9999,0,0.0,Champions
CUS0038332,Bronze,South,9999,0,0.0,Champions
CUS0038333,Bronze,South,2,1,16.22,Champions
CUS0038334,Bronze,Midwest,9999,0,0.0,Champions
CUS0038335,Bronze,Midwest,9999,0,0.0,Champions
CUS0038336,Bronze,Northeast,9999,0,0.0,Champions
CUS0038337,Silver,South,9999,0,0.0,Champions
CUS0038338,Silver,West,9999,0,0.0,Champions
CUS0038339,Silver,Midwest,9999,0,0.0,Champions
CUS0038340,Bronze,West,9999,0,0.0,Champions
CUS0038341,Silver,Northeast,9999,0,0.0,Champions
CUS0038342,Gold,West,9999,0,0.0,Champions
CUS0038343,Bronze,West,9999,0,0.0,Champions
CUS0038344,Bronze,South,9999,0,0.0,Champions
CUS0038345,Gold,South,9999,0,0.0,Champions
CUS0038346,Gold,West,9999,0,0.0,Champions
CUS0038347,Silver,Midwest,9999,0,0.0,Champions
CUS0038348,Bronze,Midwest,9999,0,0.0,Champions
CUS0038349,Bronze,Midwest,9999,0,0.0,Champions
CUS0038350,Bronze,Midwest,9999,0,0.0,Champions
CUS0038351,Bronze,Midwest,9999,0,0.0,Champions
CUS0038352,Bronze,South,9999,0,0.0,Champions
CUS0038353,Silver,Midwest,9999,0,0.0,Champions
CUS0038354,Bronze,Midwest,9999,0,0.0,Champions
CUS0038355,Silver,South,296,1,28.64,Champions
CUS0038356,Silver,West,9999,0,0.0,Champions
CUS0038357,Bronze,Northeast,9999,0,0.0,Champions
CUS0038358,Silver,South,9999,0,0.0,Champions
CUS0038359,Platinum,Midwest,9999,0,0.0,Champions
CUS0038360,Gold,South,9999,0,0.0,Champions
CUS0038361,Bronze,South,9999,0,0.0,Champions
CUS0038362,Gold,South,436,1,3.58,Champions
CUS0038363,Gold,West,9999,0,0.0,Champions
CUS0038364,Bronze,South,9999,0,0.0,Champions
CUS0038365,Silver,South,9999,0,0.0,Champions
CUS0038366,Bronze,Midwest,9999,0,0.0,Champions
CUS0038367,Bronze,Northeast,306,1,13.94,Champions
CUS0038368,Bronze,Midwest,9999,0,0.0,Champions
CUS0038369,Gold,Midwest,9999,0,0.0,Champions
CUS0038370,Silver,South,9999,0,0.0,Champions
CUS0038371,Bronze,South,9999,0,0.0,Champions
CUS0038372,Silver,South,9999,0,0.0,Champions
CUS0038373,Silver,South,9999,0,0.0,Champions
CUS0038374,Silver,South,9999,0,0.0,Champions
CUS0038375,Bronze,Midwest,9999,0,0.0,Champions
CUS0038376,Bronze,West,9999,0,0.0,Champions
CUS0038377,Silver,South,9999,0,0.0,Champions
CUS0038378,Bronze,South,9999,0,0.0,Champions
CUS0038379,Bronze,South,9999,0,0.0,Champions
CUS0038380,Platinum,Midwest,9999,0,0.0,Champions
CUS0038381,Bronze,Northeast,9999,0,0.0,Champions
CUS0038382,Bronze,South,9999,0,0.0,Champions
CUS0038383,Silver,West,9999,0,0.0,Champions
CUS0038384,Silver,West,9999,0,0.0,Champions
CUS0038385,Gold,West,9999,0,0.0,Champions
CUS0038386,Bronze,Midwest,9999,0,0.0,Champions
CUS0038387,Bronze,Midwest,9999,0,0.0,Champions
CUS0038388,Bronze,West,9999,0,0.0,Champions
CUS0038389,Bronze,South,9999,0,0.0,Champions
CUS0038390,Bronze,South,415,1,26.4,Champions
CUS0038391,Gold,Midwest,9999,0,0.0,Champions
CUS0038392,Silver,Midwest,9999,0,0.0,Champions
CUS0038393,Platinum,South,522,1,42.69,Champions
CUS0038394,Bronze,Midwest,9999,0,0.0,Champions
CUS0038395,Bronze,Midwest,9999,0,0.0,Champions
CUS0038396,Silver,West,9999,0,0.0,Champions
CUS0038397,Silver,Midwest,9999,0,0.0,Champions
CUS0038398,Bronze,West,299,1,20.86,Champions
CUS0038399,Bronze,West,9999,0,0.0,Champions
CUS0038400,Silver,South,9999,0,0.0,Champions
CUS0038401,Bronze,West,9999,0,0.0,Champions
CUS0038402,Silver,South,9999,0,0.0,Champions
CUS0038403,Bronze,South,9999,0,0.0,Champions
CUS0038404,Bronze,Midwest,9999,0,0.0,Champions
CUS0038405,Bronze,South,9999,0,0.0,Champions
CUS0038406,Silver,Midwest,9999,0,0.0,Champions
CUS0038407,Silver,South,9999,0,0.0,Champions
CUS0038408,Silver,West,9999,0,0.0,Champions
CUS0038409,Bronze,West,9999,0,0.0,Champions
CUS0038410,Gold,Northeast,9999,0,0.0,Champions
CUS0038411,Bronze,South,9999,0,0.0,Champions
CUS0038412,Platinum,South,9999,0,0.0,Champions
CUS0038413,Bronze,South,9999,0,0.0,Champions
CUS0038414,Silver,Northeast,9,1,9.9,Champions
CUS0038415,Bronze,South,9999,0,0.0,Champions
CUS0038416,Bronze,Northeast,9999,0,0.0,Champions
CUS0038417,Bronze,South,9999,0,0.0,Champions
CUS0038418,Silver,Northeast,9999,0,0.0,Champions
CUS0038419,Silver,Northeast,9999,0,0.0,Champions
CUS0038420,Gold,Northeast,9999,0,0.0,Champions
CUS0038421,Bronze,South,9999,0,0.0,Champions
CUS0038422,Bronze,South,9999,0,0.0,Champions
CUS0038423,Bronze,South,9999,0,0.0,Champions
CUS0038424,Bronze,Midwest,9999,0,0.0,Champions
CUS0038425,Bronze,South,9999,0,0.0,Champions
CUS0038426,Bronze,South,9999,0,0.0,Champions
CUS0038427,Silver,South,9999,0,0.0,Champions
CUS0038428,Gold,West,9999,0,0.0,Champions
CUS0038429,Bronze,Midwest,9999,0,0.0,Champions
CUS0038430,Bronze,South,9999,0,0.0,Champions
CUS0038431,Bronze,Northeast,9999,0,0.0,Champions
CUS0038432,Bronze,West,9999,0,0.0,Champions
CUS0038433,Gold,Northeast,9999,0,0.0,Champions
CUS0038434,Silver,West,9999,0,0.0,Champions
CUS0038435,Silver,Northeast,9999,0,0.0,Champions
CUS0038436,Silver,Midwest,9999,0,0.0,Champions
CUS0038437,Bronze,South,9999,0,0.0,Champions
CUS0038438,Platinum,Northeast,9999,0,0.0,Champions
CUS0038439,Gold,West,9999,0,0.0,Champions
CUS0038440,Bronze,South,9999,0,0.0,Champions
CUS0038441,Gold,South,9999,0,0.0,Champions
CUS0038442,Bronze,South,9999,0,0.0,Champions
CUS0038443,Bronze,West,9999,0,0.0,Champions
CUS0038444,Gold,Midwest,9999,0,0.0,Champions
CUS0038445,Bronze,South,223,1,10.07,Champions
CUS0038446,Gold,Northeast,9999,0,0.0,Champions
CUS0038447,Bronze,West,9999,0,0.0,Champions
CUS0038448,Gold,West,9999,0,0.0,Champions
CUS0038449,Silver,Midwest,303,1,25.5,Champions
CUS0038450,Bronze,South,9999,0,0.0,Champions
CUS0038451,Platinum,South,9999,0,0.0,Champions
CUS0038452,Bronze,Midwest,9999,0,0.0,Champions
CUS0038453,Silver,West,9999,0,0.0,Champions
CUS0038454,Bronze,South,9999,0,0.0,Champions
CUS0038455,Gold,West,9999,0,0.0,Champions
CUS0038456,Platinum,South,9999,0,0.0,Champions
CUS0038457,Silver,South,9999,0,0.0,Champions
CUS0038458,Bronze,Midwest,9999,0,0.0,Champions
CUS0038459,Gold,South,9999,0,0.0,Champions
CUS0038460,Gold,West,9999,0,0.0,Champions
CUS0038461,Bronze,South,9999,0,0.0,Champions
CUS0038462,Bronze,Midwest,9999,0,0.0,Champions
CUS0038463,Bronze,South,9999,0,0.0,Champions
CUS0038464,Gold,South,9999,0,0.0,Champions
CUS0038465,Bronze,West,9999,0,0.0,Champions
CUS0038466,Bronze,South,9999,0,0.0,Champions
CUS0038467,Silver,Midwest,9999,0,0.0,Champions
CUS0038468,Gold,South,9999,0,0.0,Champions
CUS0038469,Gold,Midwest,9999,0,0.0,Champions
CUS0038470,Silver,South,9999,0,0.0,Champions
CUS0038471,Bronze,Midwest,9999,0,0.0,Champions
CUS0038472,Bronze,Midwest,9999,0,0.0,Champions
CUS0038473,Gold,West,9999,0,0.0,Champions
CUS0038474,Silver,South,9999,0,0.0,Champions
CUS0038475,Gold,South,9999,0,0.0,Champions
CUS0038476,Bronze,South,9999,0,0.0,Champions
CUS0038477,Platinum,Midwest,9999,0,0.0,Champions
CUS0038478,Bronze,Midwest,9999,0,0.0,Champions
CUS0038479,Silver,Northeast,9999,0,0.0,Champions
CUS0038480,Bronze,Northeast,9999,0,0.0,Champions
CUS0038481,Gold,Midwest,9999,0,0.0,Champions
CUS0038482,Bronze,Midwest,9999,0,0.0,Champions
CUS0038483,Silver,South,9999,0,0.0,Champions
CUS0038484,Bronze,Midwest,9999,0,0.0,Champions
CUS0038485,Bronze,West,9999,0,0.0,Champions
CUS0038486,Bronze,Midwest,9999,0,0.0,Champions
CUS0038487,Bronze,South,9999,0,0.0,Champions
CUS0038488,Silver,Midwest,9999,0,0.0,Champions
CUS0038489,Bronze,South,9999,0,0.0,Champions
CUS0038490,Gold,Northeast,9999,0,0.0,Champions
CUS0038491,Bronze,Northeast,9999,0,0.0,Champions
CUS0038492,Silver,South,9999,0,0.0,Champions
CUS0038493,Platinum,South,114,1,2.4,Champions
CUS0038494,Silver,West,109,1,5.88,Champions
CUS0038495,Platinum,West,9999,0,0.0,Champions
CUS0038496,Silver,South,9999,0,0.0,Champions
CUS0038497,Bronze,South,9999,0,0.0,Champions
CUS0038498,Gold,South,224,1,16.26,Champions
CUS0038499,Bronze,West,9999,0,0.0,Champions
CUS0038500,Silver,Northeast,9999,0,0.0,Champions
CUS0038501,Bronze,Northeast,9999,0,0.0,Champions
CUS0038502,Gold,West,9999,0,0.0,Champions
CUS0038503,Platinum,West,9999,0,0.0,Champions
CUS0038504,Gold,Midwest,9999,0,0.0,Champions
CUS0038505,Silver,South,208,1,16.16,Champions
CUS0038506,Bronze,Midwest,9999,0,0.0,Champions
CUS0038507,Bronze,South,9999,0,0.0,Champions
CUS0038508,Silver,South,9999,0,0.0,Champions
CUS0038509,Bronze,West,9999,0,0.0,Champions
CUS0038510,Bronze,Northeast,9999,0,0.0,Champions
CUS0038511,Bronze,South,9999,0,0.0,Champions
CUS0038512,Gold,Northeast,9999,0,0.0,Champions
CUS0038513,Silver,West,476,1,7.22,Champions
CUS0038514,Silver,South,37,1,13.08,Champions
CUS0038515,Bronze,South,9999,0,0.0,Champions
CUS0038516,Silver,South,9999,0,0.0,Champions
CUS0038517,Bronze,West,9999,0,0.0,Champions
CUS0038518,Silver,Northeast,9999,0,0.0,Champions
CUS0038519,Bronze,South,9999,0,0.0,Champions
CUS0038520,Bronze,South,9999,0,0.0,Champions
CUS0038521,Gold,West,9999,0,0.0,Champions
CUS0038522,Bronze,South,9999,0,0.0,Champions
CUS0038523,Bronze,South,9999,0,0.0,Champions
CUS0038524,Bronze,South,9999,0,0.0,Champions
CUS0038525,Silver,Midwest,9999,0,0.0,Champions
CUS0038526,Bronze,West,9999,0,0.0,Champions
CUS0038527,Bronze,South,9999,0,0.0,Champions
CUS0038528,Bronze,South,9999,0,0.0,Champions
CUS0038529,Silver,West,9999,0,0.0,Champions
CUS0038530,Bronze,Northeast,9999,0,0.0,Champions
CUS0038531,Bronze,South,9999,0,0.0,Champions
CUS0038532,Bronze,Midwest,9999,0,0.0,Champions
CUS0038533,Gold,West,9999,0,0.0,Champions
CUS0038534,Bronze,Midwest,9999,0,0.0,Champions
CUS0038535,Bronze,South,9999,0,0.0,Champions
CUS0038536,Bronze,Midwest,9999,0,0.0,Champions
CUS0038537,Bronze,West,205,1,8.98,Champions
CUS0038538,Bronze,South,492,1,4.06,Champions
CUS0038539,Bronze,Northeast,9999,0,0.0,Champions
CUS0038540,Bronze,South,9999,0,0.0,Champions
CUS0038541,Gold,Northeast,9999,0,0.0,Champions
CUS0038542,Platinum,South,9999,0,0.0,Champions
CUS0038543,Bronze,Midwest,9999,0,0.0,Champions
CUS0038544,Gold,West,9999,0,0.0,Champions
CUS0038545,Gold,West,9999,0,0.0,Champions
CUS0038546,Bronze,Midwest,9999,0,0.0,Champions
CUS0038547,Bronze,South,9999,0,0.0,Champions
CUS0038548,Silver,Northeast,9999,0,0.0,Champions
CUS0038549,Gold,South,9999,0,0.0,Champions
CUS0038550,Silver,South,9999,0,0.0,Champions
CUS0038551,Gold,South,9999,0,0.0,Champions
CUS0038552,Silver,West,9999,0,0.0,Champions
CUS0038553,Bronze,South,9999,0,0.0,Champions
CUS0038554,Bronze,Midwest,9999,0,0.0,Champions
CUS0038555,Silver,South,9999,0,0.0,Champions
CUS0038556,Bronze,South,9999,0,0.0,Champions
CUS0038557,Silver,Midwest,9999,0,0.0,Champions
CUS0038558,Gold,Northeast,9999,0,0.0,Champions
CUS0038559,Bronze,South,9999,0,0.0,Champions
CUS0038560,Silver,Midwest,9999,0,0.0,Champions
CUS0038561,Bronze,South,9999,0,0.0,Champions
CUS0038562,Silver,Midwest,9999,0,0.0,Champions
CUS0038563,Silver,Midwest,9999,0,0.0,Champions
CUS0038564,Bronze,Northeast,9999,0,0.0,Champions
CUS0038565,Gold,West,9999,0,0.0,Champions
CUS0038566,Bronze,South,9999,0,0.0,Champions
CUS0038567,Silver,Northeast,9999,0,0.0,Champions
CUS0038568,Bronze,Northeast,9999,0,0.0,Champions
CUS0038569,Silver,Northeast,9999,0,0.0,Champions
CUS0038570,Bronze,South,9999,0,0.0,Champions
CUS0038571,Bronze,South,9999,0,0.0,Champions
CUS0038572,Bronze,South,9999,0,0.0,Champions
CUS0038573,Bronze,South,9999,0,0.0,Champions
CUS0038574,Gold,West,9999,0,0.0,Champions
CUS0038575,Silver,Midwest,9999,0,0.0,Champions
CUS0038576,Bronze,West,9999,0,0.0,Champions
CUS0038577,Silver,South,9999,0,0.0,Champions
CUS0038578,Gold,Midwest,9999,0,0.0,Champions
